City,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,Sea Level Pressurein,State,TemperatureF,Time,TimeCDT,TimeCST,TimeEST,TimeMST,TimePDT,TimePST,Unnamed: 0.1,Unnamed: 0.1.1,VisibilityMPH,VisibilityMi,Wind Direction,Wind SpeedMPH,WindDirDegrees,Zip
Atlanta,Unknown,1970-01-08 18:00:00,-0.0,,-,40.0,,30.33,,Georgia,21.0,,,,1:00 PM,,,,,,15.0,,NW,19.6,310.0,30301.0
Atlanta,Unknown,1970-01-08 19:00:00,-0.0,,-,38.0,,30.32,,Georgia,21.9,,,,2:00 PM,,,,,,15.0,,NW,20.7,310.0,30301.0
Atlanta,Unknown,1970-01-08 20:00:00,-0.0,,-,38.0,,30.33,,Georgia,21.9,,,,3:00 PM,,,,,,15.0,,NW,18.4,310.0,30301.0
Atlanta,Unknown,1970-01-08 21:00:00,-0.9,,-,40.0,,30.36,,Georgia,19.9,,,,4:00 PM,,,,,,15.0,,NW,18.4,310.0,30301.0
Atlanta,Clear,1970-01-08 22:00:00,-2.0,,-,43.0,,30.39,,Georgia,17.1,,,,5:00 PM,,,,,,15.0,,WNW,18.4,300.0,30301.0
Atlanta,Clear,1970-01-08 23:00:00,-2.9,,-,47.0,,30.43,,Georgia,14.0,,,,6:00 PM,,,,,,15.0,,NW,13.8,310.0,30301.0
Atlanta,Clear,1970-01-09 00:00:00,-2.0,,-,53.0,,30.46,,Georgia,12.0,,,,7:00 PM,,,,,,15.0,,NW,16.1,310.0,30301.0
Atlanta,Clear,1970-01-09 01:00:00,-2.0,,-,56.0,,30.47,,Georgia,10.9,,,,8:00 PM,,,,,,15.0,,NW,12.7,310.0,30301.0
Atlanta,Clear,1970-01-09 02:00:00,-0.9,,-,61.0,,30.47,,Georgia,10.0,,,,9:00 PM,,,,,,15.0,,NW,12.7,310.0,30301.0
Atlanta,Clear,1970-01-09 03:00:00,-0.9,,-,64.0,,30.47,,Georgia,9.0,,,,10:00 PM,,,,,,15.0,,NW,11.5,310.0,30301.0
Atlanta,Clear,1970-01-09 04:00:00,-0.9,,-,70.0,,30.47,,Georgia,7.0,,,,11:00 PM,,,,,,15.0,,NW,9.2,310.0,30301.0
Atlanta,Clear,1970-01-09 05:00:00,-0.9,,-,70.0,,30.47,,Georgia,7.0,,,,12:00 AM,,,,,,15.0,,WNW,6.9,290.0,30301.0
Atlanta,Clear,1970-01-09 06:00:00,-2.0,,-,73.0,,30.47,,Georgia,5.0,,,,1:00 AM,,,,,,15.0,,West,6.9,270.0,30301.0
Atlanta,Clear,1970-01-09 07:00:00,-2.0,,-,76.0,,30.47,,Georgia,3.9,,,,2:00 AM,,,,,,15.0,,West,6.9,280.0,30301.0
Atlanta,Clear,1970-01-09 08:00:00,-2.9,,-,73.0,,30.48,,Georgia,3.9,,,,3:00 AM,,,,,,15.0,,West,9.2,280.0,30301.0
Atlanta,Clear,1970-01-09 09:00:00,-2.9,,-,70.0,,30.46,,Georgia,5.0,,,,4:00 AM,,,,,,15.0,,NW,11.5,320.0,30301.0
Atlanta,Clear,1970-01-09 10:00:00,-2.9,,-,73.0,,30.45,,Georgia,3.9,,,,5:00 AM,,,,,,15.0,,WNW,11.5,300.0,30301.0
Atlanta,Clear,1970-01-09 11:00:00,-4.0,,-,70.0,,30.44,,Georgia,3.9,,,,6:00 AM,,,,,,15.0,,WNW,13.8,300.0,30301.0
Atlanta,Clear,1970-01-09 12:00:00,-5.1,,-,69.0,,30.44,,Georgia,3.0,,,,7:00 AM,,,,,,15.0,,NW,11.5,310.0,30301.0
Atlanta,Clear,1970-01-09 13:00:00,-4.0,,-,73.0,,30.45,,Georgia,3.0,,,,8:00 AM,,,,,,15.0,,WNW,11.5,290.0,30301.0
Atlanta,Clear,1970-01-09 14:00:00,-2.9,,-,70.0,,30.45,,Georgia,5.0,,,,9:00 AM,,,,,,15.0,,WNW,12.7,290.0,30301.0
Atlanta,Clear,1970-01-09 15:00:00,-0.9,,-,64.0,,30.45,,Georgia,9.0,,,,10:00 AM,,,,,,15.0,,WNW,15.0,300.0,30301.0
Atlanta,Clear,1970-01-09 16:00:00,-2.0,,-,49.0,,30.44,,Georgia,14.0,,,,11:00 AM,,,,,,15.0,,WNW,13.8,300.0,30301.0
Atlanta,Clear,1970-01-09 17:00:00,-0.9,,-,44.0,,30.41,,Georgia,18.0,,,,12:00 PM,,,,,,15.0,,WNW,19.6,290.0,30301.0
Atlanta,Clear,1970-01-09 18:00:00,-0.0,,-,40.0,,30.37,,Georgia,21.0,,,,1:00 PM,,,,,,15.0,,West,19.6,280.0,30301.0
Atlanta,Clear,1970-01-09 19:00:00,1.9,,-,38.0,,30.34,,Georgia,24.1,,,,2:00 PM,,,,,,15.0,,WNW,16.1,300.0,30301.0
Atlanta,Unknown,1970-01-09 20:00:00,3.0,,-,37.0,,30.33,,Georgia,26.1,,,,3:00 PM,,,,,,15.0,,West,15.0,270.0,30301.0
Atlanta,Unknown,1970-01-09 21:00:00,5.0,,-,39.0,,30.33,,Georgia,27.0,,,,4:00 PM,,,,,,15.0,,West,13.8,270.0,30301.0
Atlanta,Unknown,1970-01-09 22:00:00,6.1,,-,45.0,,30.33,,Georgia,25.0,,,,5:00 PM,,,,,,15.0,,WNW,15.0,290.0,30301.0
Atlanta,Clear,1970-01-09 23:00:00,7.0,,-,53.0,,30.35,,Georgia,21.9,,,,6:00 PM,,,,,,15.0,,NW,13.8,320.0,30301.0
Atlanta,Clear,1970-01-10 00:00:00,9.0,,-,41.0,,30.38,,Georgia,30.0,,,,7:00 PM,,,,,,15.0,,WNW,13.8,300.0,30301.0
Atlanta,Clear,1970-01-10 01:00:00,6.1,,-,60.0,,30.41,,Georgia,18.0,,,,8:00 PM,,,,,,15.0,,NW,15.0,310.0,30301.0
Atlanta,Clear,1970-01-10 02:00:00,6.1,,-,62.0,,30.4,,Georgia,17.1,,,,9:00 PM,,,,,,15.0,,NW,13.8,310.0,30301.0
Atlanta,Clear,1970-01-10 03:00:00,6.1,,-,65.0,,30.4,,Georgia,16.0,,,,10:00 PM,,,,,,15.0,,NNW,12.7,330.0,30301.0
Atlanta,Clear,1970-01-10 04:00:00,5.0,,-,64.0,,30.41,,Georgia,15.1,,,,11:00 PM,,,,,,15.0,,NNW,13.8,330.0,30301.0
Atlanta,Clear,1970-01-10 05:00:00,5.0,,-,67.0,,30.4,,Georgia,14.0,,,,12:00 AM,,,,,,15.0,,NW,9.2,320.0,30301.0
Atlanta,Clear,1970-01-10 06:00:00,3.9,,-,67.0,,30.41,,Georgia,12.9,,,,1:00 AM,,,,,,15.0,,NNW,9.2,340.0,30301.0
Atlanta,Clear,1970-01-10 07:00:00,1.9,,-,64.0,,30.43,,Georgia,12.0,,,,2:00 AM,,,,,,15.0,,NNW,12.7,330.0,30301.0
Atlanta,Clear,1970-01-10 08:00:00,1.9,,-,67.0,,30.43,,Georgia,10.9,,,,3:00 AM,,,,,,15.0,,NW,11.5,320.0,30301.0
Atlanta,Clear,1970-01-10 09:00:00,1.0,,-,67.0,,30.41,,Georgia,10.0,,,,4:00 AM,,,,,,15.0,,NNW,13.8,340.0,30301.0
Atlanta,Clear,1970-01-10 10:00:00,-0.0,,-,67.0,,30.41,,Georgia,9.0,,,,5:00 AM,,,,,,15.0,,NW,8.1,320.0,30301.0
Atlanta,Clear,1970-01-10 11:00:00,-0.0,,-,70.0,,30.41,,Georgia,8.1,,,,6:00 AM,,,,,,15.0,,NW,9.2,320.0,30301.0
Atlanta,Clear,1970-01-10 12:00:00,-0.0,,-,70.0,,30.44,,Georgia,8.1,,,,7:00 AM,,,,,,15.0,,NNW,11.5,340.0,30301.0
Atlanta,Clear,1970-01-10 13:00:00,-0.0,,-,73.0,,30.44,,Georgia,7.0,,,,8:00 AM,,,,,,15.0,,NNW,10.4,340.0,30301.0
Atlanta,Clear,1970-01-10 14:00:00,1.0,,-,67.0,,30.43,,Georgia,10.0,,,,9:00 AM,,,,,,15.0,,WNW,9.2,300.0,30301.0
Atlanta,Unknown,1970-01-10 15:00:00,1.9,,-,59.0,,30.46,,Georgia,14.0,,,,10:00 AM,,,,,,15.0,,NW,9.2,320.0,30301.0
Atlanta,Unknown,1970-01-10 16:00:00,1.9,,-,47.0,,30.46,,Georgia,19.0,,,,11:00 AM,,,,,,15.0,,West,8.1,280.0,30301.0
Atlanta,Clear,1970-01-10 17:00:00,3.0,,-,42.0,,30.44,,Georgia,23.0,,,,12:00 PM,,,,,,15.0,,WNW,9.2,290.0,30301.0
Atlanta,Clear,1970-01-10 18:00:00,3.0,,-,36.0,,30.38,,Georgia,27.0,,,,1:00 PM,,,,,,15.0,,WNW,9.2,300.0,30301.0
Atlanta,Unknown,1970-01-10 19:00:00,3.0,,-,32.0,,30.35,,Georgia,30.0,,,,2:00 PM,,,,,,15.0,,NW,8.1,310.0,30301.0
Atlanta,Unknown,1970-01-10 20:00:00,3.9,,-,32.0,,30.33,,Georgia,30.9,,,,3:00 PM,,,,,,15.0,,West,6.9,280.0,30301.0
Atlanta,Unknown,1970-01-10 21:00:00,3.9,,-,29.0,,30.3,,Georgia,33.1,,,,4:00 PM,,,,,,15.0,,WSW,5.8,240.0,30301.0
Atlanta,Unknown,1970-01-10 22:00:00,5.0,,-,33.0,,30.3,,Georgia,30.9,,,,5:00 PM,,,,,,15.0,,WNW,5.8,300.0,30301.0
Atlanta,Unknown,1970-01-10 23:00:00,6.1,,-,38.0,,30.29,,Georgia,28.9,,,,6:00 PM,,,,,,15.0,,NW,5.8,310.0,30301.0
Atlanta,Unknown,1970-01-11 00:00:00,7.0,,-,41.0,,30.29,,Georgia,28.0,,,,7:00 PM,,,,,,15.0,,NW,4.6,320.0,30301.0
Atlanta,Unknown,1970-01-11 01:00:00,7.0,,-,43.0,,30.28,,Georgia,27.0,,,,8:00 PM,,,,,,15.0,,NNW,4.6,340.0,30301.0
Atlanta,Unknown,1970-01-11 02:00:00,9.0,,-,47.0,,30.27,,Georgia,27.0,,,,9:00 PM,,,,,,15.0,,North,4.6,360.0,30301.0
Atlanta,Unknown,1970-01-11 03:00:00,10.0,,-,49.0,,30.24,,Georgia,27.0,,,,10:00 PM,,,,,,15.0,,NNE,4.6,20.0,30301.0
Atlanta,Unknown,1970-01-11 04:00:00,12.9,,-,58.0,,30.22,,Georgia,26.1,,,,11:00 PM,,,,,,15.0,,ESE,4.6,110.0,30301.0
Atlanta,Unknown,1970-01-11 05:00:00,12.9,,-,60.0,,30.18,,Georgia,25.0,,,,12:00 AM,,,,,,15.0,,SE,5.8,140.0,30301.0
Atlanta,Unknown,1970-01-11 06:00:00,9.0,,-,49.0,,30.16,,Georgia,26.1,,,,1:00 AM,,,,,,15.0,,ESE,3.5,110.0,30301.0
Atlanta,Unknown,1970-01-11 07:00:00,10.0,,-,49.0,,30.17,,Georgia,27.0,,,,2:00 AM,,,,,,15.0,,Calm,Calm,0.0,30301.0
Atlanta,Clear,1970-01-11 08:00:00,10.9,,-,57.0,,30.17,,Georgia,24.1,,,,3:00 AM,,,,,,15.0,,Calm,Calm,0.0,30301.0
Atlanta,Unknown,1970-01-11 09:00:00,10.0,,-,49.0,,30.19,,Georgia,27.0,,,,4:00 AM,,,,,,15.0,,Calm,Calm,0.0,30301.0
Atlanta,Unknown,1970-01-11 10:00:00,10.9,,-,51.0,,30.21,,Georgia,27.0,,,,5:00 AM,,,,,,15.0,,West,5.8,280.0,30301.0
Atlanta,Unknown,1970-01-11 11:00:00,12.0,,-,53.0,,30.19,,Georgia,27.0,,,,6:00 AM,,,,,,15.0,,WSW,3.5,250.0,30301.0
Atlanta,Unknown,1970-01-11 12:00:00,14.0,,-,56.0,,30.19,,Georgia,28.0,,,,7:00 AM,,,,,,15.0,,South,4.6,180.0,30301.0
Atlanta,Unknown,1970-01-11 13:00:00,14.0,,-,58.0,,30.18,,Georgia,27.0,,,,8:00 AM,,,,,,15.0,,Calm,Calm,0.0,30301.0
Atlanta,Snow Grains,1970-01-11 14:00:00,16.0,Snow,-,61.0,,30.17,,Georgia,28.0,,,,9:00 AM,,,,,,6.0,,SSE,5.8,160.0,30301.0
Atlanta,Light Freezing Rain,1970-01-11 15:00:00,17.1,Rain-Snow,-,63.0,,30.14,,Georgia,28.0,,,,10:00 AM,,,,,,6.0,,SE,9.2,130.0,30301.0
Atlanta,Light Freezing Rain,1970-01-11 16:00:00,21.0,Fog-Rain,-,72.0,0.01,30.13,,Georgia,28.9,,,,11:00 AM,,,,,,5.0,,ESE,9.2,120.0,30301.0
Atlanta,Light Freezing Drizzle,1970-01-11 17:00:00,24.1,Fog-Rain,-,79.0,0.01,30.1,,Georgia,30.0,,,,12:00 PM,,,,,,5.0,,ESE,10.4,120.0,30301.0
Atlanta,Light Freezing Rain,1970-01-11 18:00:00,27.0,Fog-Rain,-,88.0,0.01,30.04,,Georgia,30.0,,,,1:00 PM,,,,,,5.0,,SE,11.5,130.0,30301.0
Atlanta,Light Freezing Drizzle,1970-01-11 19:00:00,27.0,Fog-Rain,-,85.0,0.02,30.0,,Georgia,30.9,,,,2:00 PM,,,,,,5.0,,ESE,11.5,120.0,30301.0
Atlanta,Light Freezing Drizzle,1970-01-11 20:00:00,27.0,Fog-Rain,-,88.0,0.01,30.0,,Georgia,30.0,,,,3:00 PM,,,,,,2.0,,SE,11.5,130.0,30301.0
Atlanta,Fog,1970-01-11 21:00:00,27.0,Fog,-,88.0,,29.97,,Georgia,30.0,,,,4:00 PM,,,,,,3.0,,ESE,10.4,120.0,30301.0
Atlanta,Fog,1970-01-11 22:00:00,27.0,Fog,-,88.0,,29.97,,Georgia,30.0,,,,5:00 PM,,,,,,5.0,,East,12.7,100.0,30301.0
Atlanta,Light Freezing Drizzle,1970-01-11 23:00:00,26.1,Fog,-,89.0,,29.94,,Georgia,28.9,,,,6:00 PM,,,,,,4.0,,ESE,11.5,120.0,30301.0
Atlanta,Light Freezing Rain,1970-01-12 00:00:00,26.1,Fog-Rain,-,89.0,,29.94,,Georgia,28.9,,,,7:00 PM,,,,,,4.0,,ESE,9.2,110.0,30301.0
Atlanta,Light Freezing Rain,1970-01-12 01:00:00,27.0,Fog-Rain,-,88.0,0.03,29.94,,Georgia,30.0,,,,8:00 PM,,,,,,2.0,,ESE,11.5,120.0,30301.0
Atlanta,Light Freezing Drizzle,1970-01-12 02:00:00,28.0,Fog,-,92.0,0.03,29.94,,Georgia,30.0,,,,9:00 PM,,,,,,2.0,,ESE,10.4,120.0,30301.0
Atlanta,Light Freezing Rain,1970-01-12 03:00:00,30.0,Fog-Rain,-,96.0,0.04,29.94,,Georgia,30.9,,,,10:00 PM,,,,,,2.0,,ESE,11.5,110.0,30301.0
Atlanta,Light Freezing Rain,1970-01-12 04:00:00,30.9,Fog-Rain,-,96.0,0.03,29.94,,Georgia,32.0,,,,11:00 PM,,,,,,2.0,,East,8.1,100.0,30301.0
Atlanta,Light Freezing Drizzle,1970-01-12 05:00:00,30.9,Fog,-,92.0,0.03,29.94,,Georgia,33.1,,,,12:00 AM,,,,,,2.0,,East,8.1,90.0,30301.0
Atlanta,Light Freezing Drizzle,1970-01-12 06:00:00,30.9,Fog,-,96.0,0.01,29.91,,Georgia,32.0,,,,1:00 AM,,,,,,2.0,,East,9.2,80.0,30301.0
Atlanta,Light Drizzle,1970-01-12 07:00:00,30.9,Fog,-,96.0,,29.91,,Georgia,32.0,,,,2:00 AM,,,,,,1.0,,East,8.1,80.0,30301.0
Atlanta,Light Drizzle,1970-01-12 08:00:00,30.9,Fog,-,96.0,0.01,29.91,,Georgia,32.0,,,,3:00 AM,,,,,,1.0,,ENE,8.1,60.0,30301.0
Atlanta,Light Drizzle,1970-01-12 09:00:00,30.9,Fog,-,96.0,,29.88,,Georgia,32.0,,,,4:00 AM,,,,,,1.0,,East,6.9,80.0,30301.0
Atlanta,Fog,1970-01-12 10:00:00,30.0,Fog,-,96.0,,29.88,,Georgia,30.9,,,,5:00 AM,,,,,,1.0,,NE,5.8,40.0,30301.0
Atlanta,Fog,1970-01-12 11:00:00,30.0,Fog,-,96.0,,29.91,,Georgia,30.9,,,,6:00 AM,,,,,,5.5,,NNE,5.8,20.0,30301.0
Atlanta,Fog,1970-01-12 12:00:00,30.9,Fog,-,96.0,,29.92,,Georgia,32.0,,,,7:00 AM,,,,,,5.5,,North,5.8,360.0,30301.0
Atlanta,Fog,1970-01-12 13:00:00,30.9,Fog,-,96.0,,29.92,,Georgia,32.0,,,,8:00 AM,,,,,,0.5,,NNW,4.6,330.0,30301.0
Atlanta,Fog,1970-01-12 14:00:00,30.0,Fog,-,92.0,,29.92,,Georgia,32.0,,,,9:00 AM,,,,,,1.0,,NNW,5.8,340.0,30301.0
Atlanta,Fog,1970-01-12 15:00:00,30.0,Fog,-,92.0,,29.94,,Georgia,32.0,,,,10:00 AM,,,,,,1.0,,NW,5.8,320.0,30301.0
Atlanta,Fog,1970-01-12 16:00:00,30.0,Fog,-,89.0,,29.96,,Georgia,33.1,,,,11:00 AM,,,,,,2.0,,NW,5.8,310.0,30301.0
Atlanta,Fog,1970-01-12 17:00:00,30.9,Fog,-,89.0,,29.95,,Georgia,34.0,,,,12:00 PM,,,,,,2.0,,NNW,8.1,330.0,30301.0
Atlanta,Fog,1970-01-12 18:00:00,32.0,Fog,-,89.0,,29.94,,Georgia,35.1,,,,1:00 PM,,,,,,2.0,,NW,10.4,310.0,30301.0
Atlanta,Fog,1970-01-12 19:00:00,33.1,Fog,-,89.0,,29.93,,Georgia,36.0,,,,2:00 PM,,,,,,2.0,,NNW,11.5,330.0,30301.0
Atlanta,Fog,1970-01-12 20:00:00,33.1,Fog,-,86.0,,29.96,,Georgia,37.0,,,,3:00 PM,,,,,,2.0,,NW,11.5,310.0,30301.0
Atlanta,Fog,1970-01-12 21:00:00,34.0,Fog,-,86.0,,29.96,,Georgia,37.9,,,,4:00 PM,,,,,,4.0,,NW,11.5,310.0,30301.0
Atlanta,Fog,1970-01-12 22:00:00,34.0,Fog,-,86.0,,29.96,,Georgia,37.9,,,,5:00 PM,,,,,,5.0,,NNW,11.5,340.0,30301.0
Atlanta,Fog,1970-01-12 23:00:00,32.0,Fog,-,86.0,,29.98,,Georgia,36.0,,,,6:00 PM,,,,,,6.0,,NW,11.5,310.0,30301.0
Atlanta,Unknown,1970-01-13 00:00:00,30.9,,-,85.0,,30.02,,Georgia,35.1,,,,7:00 PM,,,,,,7.0,,NW,12.7,310.0,30301.0
Atlanta,Unknown,1970-01-13 01:00:00,30.0,,-,82.0,,30.02,,Georgia,35.1,,,,8:00 PM,,,,,,8.0,,NNW,13.8,330.0,30301.0
Atlanta,Unknown,1970-01-13 02:00:00,30.0,,-,82.0,,30.04,,Georgia,35.1,,,,9:00 PM,,,,,,10.0,,NW,11.5,320.0,30301.0
Atlanta,Unknown,1970-01-13 03:00:00,28.9,,-,85.0,,30.06,,Georgia,33.1,,,,10:00 PM,,,,,,15.0,,NW,8.1,320.0,30301.0
Atlanta,Unknown,1970-01-13 04:00:00,28.0,,-,82.0,,30.06,,Georgia,33.1,,,,11:00 PM,,,,,,15.0,,NNW,13.8,340.0,30301.0
Atlanta,Clear,1970-01-13 05:00:00,28.0,,-,85.0,,30.06,,Georgia,32.0,,,,12:00 AM,,,,,,15.0,,NNW,11.5,340.0,30301.0
Atlanta,Clear,1970-01-13 06:00:00,28.0,,-,85.0,,30.09,,Georgia,32.0,,,,1:00 AM,,,,,,10.0,,NW,9.2,320.0,30301.0
Atlanta,Unknown,1970-01-13 07:00:00,27.0,,-,85.0,,30.12,,Georgia,30.9,,,,2:00 AM,,,,,,10.0,,NNW,8.1,340.0,30301.0
Atlanta,Unknown,1970-01-13 08:00:00,27.0,,-,85.0,,30.14,,Georgia,30.9,,,,3:00 AM,,,,,,10.0,,NNW,8.1,340.0,30301.0
Atlanta,Clear,1970-01-13 09:00:00,26.1,,-,85.0,,30.14,,Georgia,30.0,,,,4:00 AM,,,,,,10.0,,NNW,8.1,340.0,30301.0
Atlanta,Unknown,1970-01-13 10:00:00,26.1,,-,85.0,,30.14,,Georgia,30.0,,,,5:00 AM,,,,,,10.0,,NNW,9.2,340.0,30301.0
Atlanta,Unknown,1970-01-13 11:00:00,26.1,,-,89.0,,30.14,,Georgia,28.9,,,,6:00 AM,,,,,,10.0,,NNW,8.1,340.0,30301.0
Atlanta,Unknown,1970-01-13 12:00:00,26.1,,-,85.0,,30.19,,Georgia,30.0,,,,7:00 AM,,,,,,8.0,,NNW,8.1,340.0,30301.0
Atlanta,Fog,1970-01-13 13:00:00,25.0,Fog,-,88.0,,30.21,,Georgia,28.0,,,,8:00 AM,,,,,,4.0,,NNW,5.8,330.0,30301.0
Atlanta,Fog,1970-01-13 14:00:00,27.0,Fog,-,85.0,,30.23,,Georgia,30.9,,,,9:00 AM,,,,,,4.0,,North,4.6,350.0,30301.0
Atlanta,Fog,1970-01-13 15:00:00,28.9,Fog,-,76.0,,30.25,,Georgia,36.0,,,,10:00 AM,,,,,,3.0,,NNE,6.9,20.0,30301.0
Atlanta,Clear,1970-01-13 16:00:00,26.1,,-,58.0,,30.28,,Georgia,39.9,,,,11:00 AM,,,,,,7.0,,East,10.4,80.0,30301.0
Atlanta,Clear,1970-01-13 17:00:00,21.9,,-,42.0,,30.28,,Georgia,44.1,,,,12:00 PM,,,,,,10.0,,ESE,9.2,120.0,30301.0
Atlanta,Clear,1970-01-13 18:00:00,19.0,,-,34.0,,30.25,,Georgia,46.0,,,,1:00 PM,,,,,,15.0,,East,10.4,100.0,30301.0
Atlanta,Clear,1970-01-13 19:00:00,16.0,,-,28.0,,30.22,,Georgia,48.0,,,,2:00 PM,,,,,,15.0,,ENE,4.6,60.0,30301.0
Atlanta,Clear,1970-01-13 20:00:00,16.0,,-,28.0,,30.22,,Georgia,48.0,,,,3:00 PM,,,,,,15.0,,SE,6.9,140.0,30301.0
Atlanta,Clear,1970-01-13 21:00:00,12.9,,-,24.0,,30.22,,Georgia,48.9,,,,4:00 PM,,,,,,15.0,,ESE,5.8,110.0,30301.0
Atlanta,Clear,1970-01-13 22:00:00,10.9,,-,23.0,,30.22,,Georgia,46.9,,,,5:00 PM,,,,,,15.0,,ENE,6.9,60.0,30301.0
Atlanta,Clear,1970-01-13 23:00:00,10.9,,-,27.0,,30.25,,Georgia,43.0,,,,6:00 PM,,,,,,15.0,,ESE,5.8,120.0,30301.0
Atlanta,Clear,1970-01-14 00:00:00,12.9,,-,32.0,,30.27,,Georgia,41.0,,,,7:00 PM,,,,,,15.0,,ESE,3.5,120.0,30301.0
Atlanta,Clear,1970-01-14 01:00:00,12.0,,-,31.0,,30.28,,Georgia,41.0,,,,8:00 PM,,,,,,10.0,,Calm,Calm,0.0,30301.0
Atlanta,Clear,1970-01-14 02:00:00,12.9,,-,34.0,,30.28,,Georgia,39.0,,,,9:00 PM,,,,,,10.0,,SSE,4.6,160.0,30301.0
Atlanta,Clear,1970-01-14 03:00:00,18.0,,-,43.0,,30.29,,Georgia,39.0,,,,10:00 PM,,,,,,10.0,,North,4.6,350.0,30301.0
Atlanta,Clear,1970-01-14 04:00:00,19.9,,-,52.0,,30.29,,Georgia,36.0,,,,11:00 PM,,,,,,10.0,,NNE,4.6,20.0,30301.0
Atlanta,Clear,1970-01-14 05:00:00,19.9,,-,52.0,,30.29,,Georgia,36.0,,,,12:00 AM,,,,,,10.0,,NNE,4.6,20.0,30301.0
Atlanta,Clear,1970-01-14 06:00:00,19.9,,-,52.0,,30.26,,Georgia,36.0,,,,1:00 AM,,,,,,10.0,,Calm,Calm,0.0,30301.0
Atlanta,Clear,1970-01-14 07:00:00,19.9,,-,56.0,,30.26,,Georgia,34.0,,,,2:00 AM,,,,,,10.0,,Calm,Calm,0.0,30301.0
Atlanta,Clear,1970-01-14 08:00:00,19.9,,-,56.0,,30.27,,Georgia,34.0,,,,3:00 AM,,,,,,10.0,,Calm,Calm,0.0,30301.0
Atlanta,Clear,1970-01-14 09:00:00,19.9,,-,69.0,,30.28,,Georgia,28.9,,,,4:00 AM,,,,,,10.0,,NNW,4.6,330.0,30301.0
Atlanta,Clear,1970-01-14 10:00:00,19.0,,-,75.0,,30.28,,Georgia,26.1,,,,5:00 AM,,,,,,10.0,,NNW,4.6,330.0,30301.0
Atlanta,Clear,1970-01-14 11:00:00,19.0,,-,75.0,,30.28,,Georgia,26.1,,,,6:00 AM,,,,,,10.0,,NW,4.6,320.0,30301.0
Atlanta,Smoke,1970-01-14 12:00:00,19.0,,-,67.0,,30.3,,Georgia,28.9,,,,7:00 AM,,,,,,6.0,,NW,4.6,320.0,30301.0
Atlanta,Smoke,1970-01-14 13:00:00,19.9,,-,75.0,,30.3,,Georgia,27.0,,,,8:00 AM,,,,,,5.0,,Calm,Calm,0.0,30301.0
Atlanta,Smoke,1970-01-14 14:00:00,25.0,,-,70.0,,30.32,,Georgia,34.0,,,,9:00 AM,,,,,,5.0,,Calm,Calm,0.0,30301.0
Atlanta,Smoke,1970-01-14 15:00:00,19.9,,-,46.0,,30.33,,Georgia,39.0,,,,10:00 AM,,,,,,6.0,,West,3.5,270.0,30301.0
Atlanta,Smoke,1970-01-14 16:00:00,19.9,,-,41.0,,30.33,,Georgia,42.1,,,,11:00 AM,,,,,,6.0,,West,3.5,270.0,30301.0
Atlanta,Smoke,1970-01-14 17:00:00,19.0,,-,33.0,,30.3,,Georgia,46.9,,,,12:00 PM,,,,,,6.0,,Calm,Calm,0.0,30301.0
Atlanta,Smoke,1970-01-14 18:00:00,15.1,,-,25.0,,30.27,,Georgia,50.0,,,,1:00 PM,,,,,,6.0,,Calm,Calm,0.0,30301.0
Atlanta,Unknown,1970-01-14 19:00:00,16.0,,-,23.0,,30.24,,Georgia,53.1,,,,2:00 PM,,,,,,8.0,,SSE,3.5,160.0,30301.0
Atlanta,Unknown,1970-01-14 20:00:00,16.0,,-,22.0,,30.2,,Georgia,54.0,,,,3:00 PM,,,,,,8.0,,North,3.5,360.0,30301.0
Atlanta,Unknown,1970-01-14 21:00:00,14.0,,-,22.0,,30.2,,Georgia,52.0,,,,4:00 PM,,,,,,8.0,,NNE,8.1,20.0,30301.0
Atlanta,Unknown,1970-01-14 22:00:00,12.9,,-,23.0,,30.22,,Georgia,50.0,,,,5:00 PM,,,,,,7.0,,North,5.8,350.0,30301.0
Atlanta,Smoke,1970-01-14 23:00:00,16.0,,-,29.0,,30.24,,Georgia,46.9,,,,6:00 PM,,,,,,6.0,,NE,3.5,50.0,30301.0
Atlanta,Smoke,1970-01-15 00:00:00,17.1,,-,33.0,,30.23,,Georgia,45.0,,,,7:00 PM,,,,,,6.0,,North,5.8,10.0,30301.0
Atlanta,Smoke,1970-01-15 01:00:00,14.0,,-,29.0,,30.22,,Georgia,45.0,,,,8:00 PM,,,,,,6.0,,NNE,5.8,20.0,30301.0
Atlanta,Smoke,1970-01-15 02:00:00,18.0,,-,38.0,,30.22,,Georgia,42.1,,,,9:00 PM,,,,,,6.0,,East,6.9,100.0,30301.0
Atlanta,Unknown,1970-01-15 03:00:00,16.0,,-,36.0,,30.22,,Georgia,41.0,,,,10:00 PM,,,,,,7.0,,Calm,Calm,0.0,30301.0
Atlanta,Unknown,1970-01-15 04:00:00,16.0,,-,38.0,,30.23,,Georgia,39.9,,,,11:00 PM,,,,,,7.0,,ESE,3.5,110.0,30301.0
Atlanta,Unknown,1970-01-15 05:00:00,16.0,,-,38.0,,30.23,,Georgia,39.9,,,,12:00 AM,,,,,,7.0,,Calm,Calm,0.0,30301.0
Atlanta,Unknown,1970-01-15 06:00:00,16.0,,-,38.0,,30.2,,Georgia,39.9,,,,1:00 AM,,,,,,7.0,,Calm,Calm,0.0,30301.0
