,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimeMDT,TimeMST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
8,Clear,2016-05-30 14:53:00,39.9,,-,57,N/A,30.12,55.0,8:53 AM,,10.0,WNW,10.4,290,Boise,Idaho,83701
9,Clear,2016-05-30 15:53:00,39.9,,-,49,N/A,30.12,59.0,9:53 AM,,10.0,WNW,11.5,300,Boise,Idaho,83701
10,Clear,2016-05-30 16:53:00,39.0,,-,40,N/A,30.12,64.0,10:53 AM,,10.0,NW,11.5,320,Boise,Idaho,83701
11,Clear,2016-05-30 17:53:00,37.0,,20.7,34,N/A,30.11,66.0,11:53 AM,,10.0,NW,11.5,320,Boise,Idaho,83701
12,Clear,2016-05-30 18:53:00,37.0,,-,31,N/A,30.09,69.1,12:53 PM,,10.0,NW,12.7,310,Boise,Idaho,83701
13,Clear,2016-05-30 19:53:00,35.1,,23.0,27,N/A,30.08,71.1,1:53 PM,,10.0,NW,17.3,310,Boise,Idaho,83701
14,Clear,2016-05-30 20:53:00,34.0,,-,25,N/A,30.06,72.0,2:53 PM,,10.0,NNW,19.6,330,Boise,Idaho,83701
15,Clear,2016-05-30 21:53:00,32.0,,-,21,N/A,30.04,73.9,3:53 PM,,10.0,NW,16.1,310,Boise,Idaho,83701
16,Clear,2016-05-30 22:53:00,30.0,,24.2,19,N/A,30.03,75.0,4:53 PM,,10.0,NNW,16.1,330,Boise,Idaho,83701
17,Clear,2016-05-30 23:53:00,23.0,,-,14,N/A,30.02,75.0,5:53 PM,,10.0,WNW,17.3,300,Boise,Idaho,83701
18,Clear,2016-05-31 00:53:00,24.1,,-,15,N/A,30.01,75.0,6:53 PM,,10.0,NW,13.8,310,Boise,Idaho,83701
19,Clear,2016-05-31 01:53:00,24.1,,-,16,N/A,30.01,73.9,7:53 PM,,10.0,NW,15.0,320,Boise,Idaho,83701
20,Clear,2016-05-31 02:53:00,28.0,,-,20,N/A,30.01,71.1,8:53 PM,,10.0,WNW,10.4,300,Boise,Idaho,83701
21,Clear,2016-05-31 02:56:00,28.0,,-,20,N/A,30.06,71.1,8:56 PM,,10.0,WNW,10.4,290,Boise,Idaho,83701
22,Clear,2016-05-31 03:53:00,30.0,,-,25,N/A,30.03,66.9,9:53 PM,,10.0,South,3.5,170,Boise,Idaho,83701
23,Clear,2016-05-31 04:53:00,30.9,,-,29,N/A,30.03,64.0,10:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
24,Clear,2016-05-31 05:53:00,33.1,,-,33,N/A,30.02,63.0,11:53 PM,,10.0,West,6.9,280,Boise,Idaho,83701
0,Clear,2016-05-31 06:53:00,34.0,,-,36,N/A,30.02,61.0,12:53 AM,,10.0,ENE,5.8,60,Boise,Idaho,83701
1,Clear,2016-05-31 07:53:00,34.0,,-,41,N/A,30.02,57.9,1:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
2,Clear,2016-05-31 08:53:00,35.1,,-,53,N/A,30.04,52.0,2:53 AM,,10.0,SW,6.9,230,Boise,Idaho,83701
3,Clear,2016-05-31 09:53:00,37.0,,-,61,N/A,30.04,50.0,3:53 AM,,10.0,South,5.8,190,Boise,Idaho,83701
4,Clear,2016-05-31 10:53:00,37.0,,-,57,N/A,30.04,52.0,4:53 AM,,10.0,Variable,3.5,0,Boise,Idaho,83701
5,Clear,2016-05-31 11:53:00,37.0,,-,64,N/A,30.06,48.9,5:53 AM,,10.0,SW,3.5,230,Boise,Idaho,83701
6,Clear,2016-05-31 12:53:00,36.0,,-,63,N/A,30.07,48.0,6:53 AM,,10.0,South,3.5,170,Boise,Idaho,83701
7,Clear,2016-05-31 13:53:00,37.0,,-,55,N/A,30.08,53.1,7:53 AM,,10.0,SW,5.8,220,Boise,Idaho,83701
8,Clear,2016-05-31 14:53:00,37.0,,-,49,N/A,30.08,55.9,8:53 AM,,10.0,Variable,3.5,0,Boise,Idaho,83701
9,Clear,2016-05-31 15:53:00,35.1,,-,39,N/A,30.09,60.1,9:53 AM,,10.0,ESE,3.5,120,Boise,Idaho,83701
10,Clear,2016-05-31 16:53:00,36.0,,-,35,N/A,30.08,64.0,10:53 AM,,10.0,Variable,5.8,0,Boise,Idaho,83701
11,Clear,2016-05-31 17:53:00,34.0,,-,28,N/A,30.06,68.0,11:53 AM,,10.0,Variable,6.9,0,Boise,Idaho,83701
12,Clear,2016-05-31 18:53:00,27.0,,-,19,N/A,30.05,71.1,12:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
13,Clear,2016-05-31 19:53:00,26.1,,-,17,N/A,30.03,73.9,1:53 PM,,10.0,Variable,3.5,0,Boise,Idaho,83701
14,Clear,2016-05-31 20:42:00,21.0,,-,13,N/A,30.07,75.9,2:42 PM,,10.0,NNW,6.9,340,Boise,Idaho,83701
15,Clear,2016-05-31 20:53:00,21.0,,-,13,N/A,30.01,75.9,2:53 PM,,10.0,Variable,3.5,0,Boise,Idaho,83701
16,Clear,2016-05-31 21:53:00,17.1,,-,10,N/A,30.00,78.1,3:53 PM,,10.0,Variable,4.6,0,Boise,Idaho,83701
17,Clear,2016-05-31 22:53:00,19.0,,-,11,N/A,29.97,79.0,4:53 PM,,10.0,Variable,5.8,0,Boise,Idaho,83701
18,Clear,2016-05-31 23:53:00,19.0,,-,10,N/A,29.96,80.1,5:53 PM,,10.0,WNW,11.5,290,Boise,Idaho,83701
19,Clear,2016-06-01 00:53:00,21.0,,-,12,N/A,29.95,79.0,6:53 PM,,10.0,WNW,10.4,300,Boise,Idaho,83701
20,Clear,2016-06-01 01:53:00,21.9,,-,12,N/A,29.94,78.1,7:53 PM,,10.0,WNW,10.4,300,Boise,Idaho,83701
21,Clear,2016-06-01 02:53:00,23.0,,-,14,N/A,29.94,75.0,8:53 PM,,10.0,NW,6.9,310,Boise,Idaho,83701
22,Clear,2016-06-01 03:53:00,27.0,,-,20,N/A,29.95,70.0,9:53 PM,,10.0,South,3.5,180,Boise,Idaho,83701
23,Clear,2016-06-01 04:53:00,30.0,,-,26,N/A,29.95,66.0,10:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
24,Clear,2016-06-01 05:53:00,28.9,,-,28,N/A,29.95,63.0,11:53 PM,,10.0,SE,8.1,130,Boise,Idaho,83701
0,Clear,2016-06-01 06:53:00,28.9,,-,29,N/A,29.95,62.1,12:53 AM,,10.0,SE,9.2,130,Boise,Idaho,83701
1,Clear,2016-06-01 07:53:00,34.0,,-,41,N/A,29.94,57.9,1:53 AM,,10.0,ESE,5.8,110,Boise,Idaho,83701
2,Clear,2016-06-01 08:53:00,34.0,,-,42,N/A,29.93,57.0,2:53 AM,,10.0,SE,9.2,130,Boise,Idaho,83701
3,Clear,2016-06-01 09:53:00,34.0,,-,42,N/A,29.92,57.0,3:53 AM,,10.0,SE,9.2,130,Boise,Idaho,83701
4,Clear,2016-06-01 10:53:00,33.1,,-,40,N/A,29.91,57.0,4:53 AM,,10.0,SE,12.7,140,Boise,Idaho,83701
5,Clear,2016-06-01 11:53:00,34.0,,-,42,N/A,29.91,57.0,5:53 AM,,10.0,ESE,9.2,120,Boise,Idaho,83701
6,Clear,2016-06-01 12:53:00,34.0,,-,42,N/A,29.92,57.0,6:53 AM,,10.0,SE,8.1,130,Boise,Idaho,83701
7,Clear,2016-06-01 13:53:00,35.1,,-,38,N/A,29.93,61.0,7:53 AM,,10.0,SE,6.9,130,Boise,Idaho,83701
8,Clear,2016-06-01 14:10:00,35.1,,-,37,N/A,30.00,62.1,8:10 AM,,10.0,West,3.5,260,Boise,Idaho,83701
9,Clear,2016-06-01 14:53:00,35.1,,-,32,N/A,29.94,66.0,8:53 AM,,10.0,SE,6.9,140,Boise,Idaho,83701
10,Clear,2016-06-01 15:53:00,35.1,,-,27,N/A,29.93,71.1,9:53 AM,,10.0,SE,11.5,130,Boise,Idaho,83701
11,Clear,2016-06-01 16:53:00,33.1,,-,21,N/A,29.92,75.9,10:53 AM,,10.0,SE,12.7,130,Boise,Idaho,83701
12,Clear,2016-06-01 17:53:00,28.9,,-,15,N/A,29.89,81.0,11:53 AM,,10.0,ESE,13.8,120,Boise,Idaho,83701
13,Clear,2016-06-01 18:53:00,28.9,,18.4,13,N/A,29.88,84.9,12:53 PM,,10.0,South,12.7,170,Boise,Idaho,83701
14,Clear,2016-06-01 19:53:00,27.0,,18.4,11,N/A,29.86,87.1,1:53 PM,,10.0,SE,10.4,140,Boise,Idaho,83701
15,Clear,2016-06-01 20:53:00,27.0,,19.6,11,N/A,29.83,88.0,2:53 PM,,10.0,Variable,6.9,0,Boise,Idaho,83701
16,Clear,2016-06-01 21:53:00,28.0,,-,11,N/A,29.80,90.0,3:53 PM,,10.0,ESE,5.8,110,Boise,Idaho,83701
17,Clear,2016-06-01 22:53:00,27.0,,-,10,N/A,29.77,90.0,4:53 PM,,10.0,Variable,5.8,0,Boise,Idaho,83701
18,Clear,2016-06-01 23:53:00,28.0,,-,10,N/A,29.75,91.0,5:53 PM,,10.0,ENE,8.1,60,Boise,Idaho,83701
19,Clear,2016-06-02 00:53:00,28.9,,-,12,N/A,29.75,89.1,6:53 PM,,10.0,NE,5.8,50,Boise,Idaho,83701
20,Clear,2016-06-02 01:53:00,28.9,,-,12,N/A,29.74,89.1,7:53 PM,,10.0,ENE,6.9,70,Boise,Idaho,83701
21,Clear,2016-06-02 02:53:00,36.0,,-,17,N/A,29.74,84.9,8:53 PM,,10.0,NE,4.6,40,Boise,Idaho,83701
22,Clear,2016-06-02 03:53:00,36.0,,-,21,N/A,29.75,79.0,9:53 PM,,10.0,SE,6.9,140,Boise,Idaho,83701
23,Clear,2016-06-02 04:53:00,39.9,,-,28,N/A,29.76,75.0,10:53 PM,,10.0,SE,9.2,130,Boise,Idaho,83701
24,Clear,2016-06-02 05:53:00,41.0,,-,33,N/A,29.77,72.0,11:53 PM,,10.0,SE,8.1,130,Boise,Idaho,83701
0,Clear,2016-06-02 06:53:00,36.0,,-,31,N/A,29.79,68.0,12:53 AM,,10.0,ESE,4.6,120,Boise,Idaho,83701
1,Clear,2016-06-02 07:53:00,37.0,,-,37,N/A,29.81,64.0,1:53 AM,,10.0,SSW,4.6,200,Boise,Idaho,83701
2,Clear,2016-06-02 08:53:00,44.1,,-,47,N/A,29.83,64.9,2:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
3,Partly Cloudy,2016-06-02 09:53:00,44.1,,-,50,N/A,29.84,63.0,3:53 AM,,10.0,WSW,3.5,240,Boise,Idaho,83701
4,Clear,2016-06-02 10:53:00,45.0,,-,52,N/A,29.87,63.0,4:53 AM,,10.0,NE,3.5,40,Boise,Idaho,83701
5,Clear,2016-06-02 11:53:00,43.0,,-,52,N/A,29.89,61.0,5:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
6,Partly Cloudy,2016-06-02 12:53:00,43.0,,-,55,N/A,29.91,59.0,6:53 AM,,10.0,East,3.5,90,Boise,Idaho,83701
7,Clear,2016-06-02 13:53:00,44.1,,-,50,N/A,29.93,63.0,7:53 AM,,10.0,SE,3.5,130,Boise,Idaho,83701
8,Clear,2016-06-02 14:53:00,42.1,,-,40,N/A,29.96,66.9,8:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
9,Clear,2016-06-02 15:53:00,44.1,,-,39,N/A,29.97,70.0,9:53 AM,,10.0,NNE,5.8,20,Boise,Idaho,83701
10,Clear,2016-06-02 16:53:00,36.0,,-,24,N/A,29.98,75.0,10:53 AM,,10.0,NNW,10.4,340,Boise,Idaho,83701
11,Clear,2016-06-02 17:53:00,32.0,,-,19,N/A,29.99,78.1,11:53 AM,,10.0,NW,10.4,310,Boise,Idaho,83701
12,Clear,2016-06-02 18:53:00,30.9,,-,18,N/A,30.00,78.1,12:53 PM,,10.0,NNW,11.5,330,Boise,Idaho,83701
13,Clear,2016-06-02 19:53:00,34.0,,-,20,N/A,30.01,78.1,1:53 PM,,10.0,North,9.2,350,Boise,Idaho,83701
14,Clear,2016-06-02 20:53:00,32.0,,-,19,N/A,30.00,78.1,2:53 PM,,10.0,North,8.1,360,Boise,Idaho,83701
15,Clear,2016-06-02 21:53:00,33.1,,-,18,N/A,29.99,81.0,3:53 PM,,10.0,North,13.8,350,Boise,Idaho,83701
16,Clear,2016-06-02 22:53:00,30.0,,-,16,N/A,29.98,81.0,4:53 PM,,10.0,NW,8.1,320,Boise,Idaho,83701
17,Clear,2016-06-02 23:53:00,30.0,,-,16,N/A,29.97,81.0,5:53 PM,,10.0,North,11.5,350,Boise,Idaho,83701
18,Clear,2016-06-03 00:53:00,32.0,,-,17,N/A,29.97,81.0,6:53 PM,,10.0,NNW,8.1,340,Boise,Idaho,83701
19,Clear,2016-06-03 01:53:00,33.1,,-,18,N/A,29.97,80.1,7:53 PM,,10.0,NNE,5.8,20,Boise,Idaho,83701
20,Clear,2016-06-03 02:53:00,34.0,,-,20,N/A,29.97,78.1,8:53 PM,,10.0,ENE,5.8,60,Boise,Idaho,83701
21,Clear,2016-06-03 03:53:00,37.0,,-,27,N/A,30.00,73.0,9:53 PM,,10.0,NNW,4.6,340,Boise,Idaho,83701
22,Clear,2016-06-03 04:53:00,37.0,,-,30,N/A,30.02,70.0,10:53 PM,,10.0,WNW,4.6,290,Boise,Idaho,83701
23,Clear,2016-06-03 05:53:00,37.9,,-,33,N/A,30.04,68.0,11:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
0,Clear,2016-06-03 06:53:00,39.0,,-,40,N/A,30.07,64.0,12:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
1,Clear,2016-06-03 07:53:00,41.0,,-,48,N/A,30.09,61.0,1:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
2,Clear,2016-06-03 08:53:00,43.0,,-,55,N/A,30.10,59.0,2:53 AM,,10.0,SSW,6.9,200,Boise,Idaho,83701
3,Clear,2016-06-03 09:53:00,46.0,,-,65,N/A,30.12,57.9,3:53 AM,,10.0,WSW,4.6,240,Boise,Idaho,83701
4,Clear,2016-06-03 10:53:00,46.0,,-,67,N/A,30.13,57.0,4:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
5,Clear,2016-06-03 11:53:00,44.1,,-,64,N/A,30.14,55.9,5:53 AM,,10.0,SE,4.6,130,Boise,Idaho,83701
6,Clear,2016-06-03 12:53:00,42.1,,-,57,N/A,30.15,57.0,6:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
7,Clear,2016-06-03 13:53:00,46.0,,-,58,N/A,30.17,61.0,7:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
8,Clear,2016-06-03 14:53:00,48.0,,-,54,N/A,30.18,64.9,8:53 AM,,10.0,SW,3.5,230,Boise,Idaho,83701
9,Clear,2016-06-03 15:53:00,46.9,,-,45,N/A,30.19,69.1,9:53 AM,,10.0,WNW,5.8,300,Boise,Idaho,83701
10,Clear,2016-06-03 16:53:00,46.0,,-,37,N/A,30.20,73.9,10:53 AM,,10.0,WNW,9.2,290,Boise,Idaho,83701
11,Clear,2016-06-03 17:53:00,45.0,,-,34,N/A,30.20,75.0,11:53 AM,,10.0,NNW,13.8,340,Boise,Idaho,83701
12,Clear,2016-06-03 18:53:00,43.0,,19.6,29,N/A,30.19,78.1,12:53 PM,,10.0,WNW,13.8,300,Boise,Idaho,83701
13,Clear,2016-06-03 19:53:00,45.0,,-,29,N/A,30.18,80.1,1:53 PM,,10.0,WNW,11.5,300,Boise,Idaho,83701
14,Clear,2016-06-03 20:53:00,43.0,,19.6,25,N/A,30.15,82.0,2:53 PM,,10.0,WNW,11.5,290,Boise,Idaho,83701
15,Clear,2016-06-03 21:53:00,45.0,,-,25,N/A,30.13,84.9,3:53 PM,,10.0,NW,16.1,320,Boise,Idaho,83701
16,Clear,2016-06-03 22:53:00,43.0,,20.7,22,N/A,30.12,86.0,4:53 PM,,10.0,NW,10.4,320,Boise,Idaho,83701
17,Clear,2016-06-03 23:53:00,42.1,,-,21,N/A,30.11,86.0,5:53 PM,,10.0,NNW,11.5,330,Boise,Idaho,83701
18,Clear,2016-06-04 00:53:00,41.0,,-,21,N/A,30.09,84.9,6:53 PM,,10.0,West,10.4,280,Boise,Idaho,83701
19,Clear,2016-06-04 01:53:00,43.0,,-,24,N/A,30.07,84.0,7:53 PM,,10.0,WNW,10.4,300,Boise,Idaho,83701
20,Clear,2016-06-04 02:53:00,43.0,,-,25,N/A,30.07,82.0,8:53 PM,,10.0,WNW,10.4,300,Boise,Idaho,83701
21,Clear,2016-06-04 03:53:00,46.0,,-,33,N/A,30.08,77.0,9:53 PM,,10.0,WNW,4.6,290,Boise,Idaho,83701
22,Clear,2016-06-04 04:53:00,46.0,,-,36,N/A,30.09,75.0,10:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
23,Clear,2016-06-04 05:53:00,46.0,,-,47,N/A,30.10,66.9,11:53 PM,,10.0,WSW,3.5,250,Boise,Idaho,83701
0,Clear,2016-06-04 06:53:00,46.0,,-,45,N/A,30.10,68.0,12:53 AM,,10.0,SE,8.1,140,Boise,Idaho,83701
1,Clear,2016-06-04 07:53:00,45.0,,-,47,N/A,30.09,66.0,1:53 AM,,10.0,SE,6.9,140,Boise,Idaho,83701
2,Clear,2016-06-04 08:53:00,45.0,,-,48,N/A,30.09,64.9,2:53 AM,,10.0,SSE,8.1,150,Boise,Idaho,83701
3,Clear,2016-06-04 09:53:00,45.0,,-,53,N/A,30.09,62.1,3:53 AM,,10.0,SSE,5.8,150,Boise,Idaho,83701
4,Clear,2016-06-04 10:53:00,46.0,,-,54,N/A,30.08,63.0,4:53 AM,,10.0,South,4.6,180,Boise,Idaho,83701
5,Clear,2016-06-04 11:53:00,45.0,,-,56,N/A,30.09,61.0,5:53 AM,,10.0,South,10.4,180,Boise,Idaho,83701
6,Clear,2016-06-04 12:53:00,46.9,,-,62,N/A,30.10,60.1,6:53 AM,,10.0,SSE,5.8,150,Boise,Idaho,83701
7,Clear,2016-06-04 13:53:00,46.0,,-,47,N/A,30.11,66.9,7:53 AM,,10.0,SSE,8.1,150,Boise,Idaho,83701
8,Clear,2016-06-04 14:53:00,46.0,,-,40,N/A,30.11,72.0,8:53 AM,,10.0,ESE,9.2,120,Boise,Idaho,83701
9,Clear,2016-06-04 15:53:00,45.0,,-,33,N/A,30.11,75.9,9:53 AM,,10.0,ESE,6.9,120,Boise,Idaho,83701
10,Clear,2016-06-04 16:53:00,44.1,,-,28,N/A,30.09,80.1,10:53 AM,,10.0,Variable,5.8,0,Boise,Idaho,83701
11,Clear,2016-06-04 17:53:00,44.1,,-,26,N/A,30.09,82.0,11:53 AM,,10.0,Variable,3.5,0,Boise,Idaho,83701
12,Clear,2016-06-04 18:53:00,45.0,,-,25,N/A,30.07,84.9,12:53 PM,,10.0,WSW,4.6,240,Boise,Idaho,83701
13,Clear,2016-06-04 19:53:00,44.1,,-,22,N/A,30.04,88.0,1:53 PM,,10.0,Variable,4.6,0,Boise,Idaho,83701
14,Clear,2016-06-04 20:53:00,42.1,,-,20,N/A,30.02,88.0,2:53 PM,,10.0,West,6.9,280,Boise,Idaho,83701
15,Clear,2016-06-04 21:53:00,35.1,,-,15,N/A,30.00,89.1,3:53 PM,,10.0,North,-9999.0,0,Boise,Idaho,83701
16,Clear,2016-06-04 22:53:00,37.0,,-,15,N/A,29.98,91.0,4:53 PM,,10.0,NNW,11.5,330,Boise,Idaho,83701
17,Clear,2016-06-04 23:53:00,33.1,,-,12,N/A,29.95,91.9,5:53 PM,,10.0,North,8.1,10,Boise,Idaho,83701
18,Clear,2016-06-05 00:53:00,30.0,,-,11,N/A,29.93,91.0,6:53 PM,,10.0,Variable,4.6,0,Boise,Idaho,83701
19,Clear,2016-06-05 01:53:00,30.0,,-,12,N/A,29.92,90.0,7:53 PM,,10.0,West,8.1,280,Boise,Idaho,83701
20,Clear,2016-06-05 02:53:00,35.1,,-,16,N/A,29.91,87.1,8:53 PM,,10.0,West,4.6,280,Boise,Idaho,83701
21,Clear,2016-06-05 03:53:00,43.0,,-,24,N/A,29.91,82.9,9:53 PM,,10.0,West,3.5,260,Boise,Idaho,83701
22,Clear,2016-06-05 04:53:00,44.1,,-,29,N/A,29.91,79.0,10:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
23,Clear,2016-06-05 05:53:00,44.1,,-,38,N/A,29.91,71.1,11:53 PM,,10.0,ESE,5.8,120,Boise,Idaho,83701
0,Clear,2016-06-05 06:53:00,48.0,,-,44,N/A,29.90,71.1,12:53 AM,,10.0,SE,5.8,130,Boise,Idaho,83701
1,Clear,2016-06-05 07:53:00,48.0,,-,46,N/A,29.89,70.0,1:53 AM,,10.0,SE,6.9,140,Boise,Idaho,83701
2,Clear,2016-06-05 08:53:00,48.9,,-,50,N/A,29.89,68.0,2:53 AM,,10.0,SE,5.8,130,Boise,Idaho,83701
3,Clear,2016-06-05 09:53:00,48.0,,-,51,N/A,29.88,66.9,3:53 AM,,10.0,SE,6.9,140,Boise,Idaho,83701
4,Clear,2016-06-05 10:53:00,48.0,,-,52,N/A,29.87,66.0,4:53 AM,,10.0,SE,8.1,130,Boise,Idaho,83701
5,Clear,2016-06-05 11:53:00,48.0,,-,58,N/A,29.88,63.0,5:53 AM,,10.0,SSW,4.6,200,Boise,Idaho,83701
6,Clear,2016-06-05 12:53:00,48.9,,-,56,N/A,29.89,64.9,6:53 AM,,10.0,SE,4.6,130,Boise,Idaho,83701
7,Clear,2016-06-05 13:53:00,48.9,,-,47,N/A,29.89,70.0,7:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
8,Clear,2016-06-05 14:53:00,48.0,,-,38,N/A,29.89,75.0,8:53 AM,,10.0,South,3.5,170,Boise,Idaho,83701
9,Clear,2016-06-05 15:53:00,48.0,,-,32,N/A,29.88,80.1,9:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
10,Clear,2016-06-05 16:53:00,48.0,,-,29,N/A,29.88,82.9,10:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
11,Clear,2016-06-05 17:53:00,48.0,,-,27,N/A,29.86,86.0,11:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
12,Clear,2016-06-05 18:53:00,46.9,,-,22,N/A,29.84,91.0,12:53 PM,,10.0,West,5.8,270,Boise,Idaho,83701
13,Clear,2016-06-05 19:53:00,45.0,,-,19,N/A,29.81,93.0,1:53 PM,,10.0,NE,6.9,50,Boise,Idaho,83701
14,Clear,2016-06-05 20:53:00,45.0,,-,18,N/A,29.79,93.9,2:53 PM,,10.0,NW,6.9,310,Boise,Idaho,83701
15,Clear,2016-06-05 21:53:00,45.0,,-,17,N/A,29.76,96.1,3:53 PM,,10.0,WNW,10.4,290,Boise,Idaho,83701
16,Clear,2016-06-05 22:53:00,43.0,,-,17,N/A,29.73,95.0,4:53 PM,,10.0,WNW,11.5,300,Boise,Idaho,83701
17,Clear,2016-06-05 23:53:00,43.0,,-,17,N/A,29.73,93.9,5:53 PM,,10.0,WNW,13.8,300,Boise,Idaho,83701
18,Clear,2016-06-06 00:53:00,45.0,,-,19,N/A,29.71,93.0,6:53 PM,,10.0,WNW,16.1,300,Boise,Idaho,83701
19,Clear,2016-06-06 01:53:00,48.0,,-,24,N/A,29.70,90.0,7:53 PM,,10.0,NW,11.5,310,Boise,Idaho,83701
20,Clear,2016-06-06 02:53:00,53.1,,-,31,N/A,29.75,87.1,8:53 PM,,10.0,West,5.8,280,Boise,Idaho,83701
21,Clear,2016-06-06 03:53:00,55.0,,-,37,N/A,29.75,84.0,9:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
22,Scattered Clouds,2016-06-06 04:32:00,44.1,,31.1,25,N/A,29.91,82.9,10:32 PM,,7.0,SSW,21.9,200,Boise,Idaho,83701
23,Mostly Cloudy,2016-06-06 04:53:00,46.0,,-,29,N/A,29.81,81.0,10:53 PM,,8.0,SSW,4.6,200,Boise,Idaho,83701
24,Mostly Cloudy,2016-06-06 05:10:00,46.0,Thunderstorm,-,29,N/A,29.92,81.0,11:10 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
25,Partly Cloudy,2016-06-06 05:33:00,46.9,,-,33,N/A,29.91,78.1,11:33 PM,,10.0,North,8.1,360,Boise,Idaho,83701
26,Clear,2016-06-06 05:53:00,46.9,,-,32,N/A,29.83,79.0,11:53 PM,,10.0,NE,6.9,40,Boise,Idaho,83701
0,Partly Cloudy,2016-06-06 06:53:00,46.9,,-,33,N/A,29.81,78.1,12:53 AM,,10.0,SSE,3.5,150,Boise,Idaho,83701
1,Partly Cloudy,2016-06-06 07:53:00,48.0,,-,36,N/A,29.76,77.0,1:53 AM,,10.0,North,11.5,10,Boise,Idaho,83701
2,Partly Cloudy,2016-06-06 08:53:00,46.9,,-,34,N/A,29.76,77.0,2:53 AM,,10.0,NW,10.4,320,Boise,Idaho,83701
3,Clear,2016-06-06 09:53:00,45.0,,-,32,N/A,29.78,77.0,3:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
4,Clear,2016-06-06 10:53:00,46.9,,-,41,N/A,29.75,72.0,4:53 AM,,10.0,Variable,5.8,0,Boise,Idaho,83701
5,Clear,2016-06-06 11:53:00,46.0,,-,44,N/A,29.75,69.1,5:53 AM,,10.0,SSE,6.9,160,Boise,Idaho,83701
6,Clear,2016-06-06 12:53:00,48.0,,-,44,N/A,29.78,71.1,6:53 AM,,10.0,West,4.6,260,Boise,Idaho,83701
7,Clear,2016-06-06 13:53:00,48.0,,-,41,N/A,29.78,73.0,7:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
8,Clear,2016-06-06 14:53:00,46.0,,-,33,N/A,29.78,77.0,8:53 AM,,10.0,WNW,5.8,290,Boise,Idaho,83701
9,Clear,2016-06-06 15:53:00,48.0,,-,35,N/A,29.80,78.1,9:53 AM,,10.0,North,4.6,360,Boise,Idaho,83701
10,Clear,2016-06-06 16:53:00,46.9,,-,29,N/A,29.81,82.0,10:53 AM,,10.0,SW,8.1,230,Boise,Idaho,83701
11,Clear,2016-06-06 17:53:00,48.0,,-,29,N/A,29.79,82.9,11:53 AM,,10.0,WSW,6.9,250,Boise,Idaho,83701
12,Clear,2016-06-06 18:53:00,48.0,,-,26,N/A,29.76,87.1,12:53 PM,,10.0,NNW,6.9,330,Boise,Idaho,83701
13,Clear,2016-06-06 19:53:00,48.9,,-,24,N/A,29.73,90.0,1:53 PM,,10.0,Variable,6.9,0,Boise,Idaho,83701
14,Clear,2016-06-06 20:53:00,44.1,,-,20,N/A,29.72,91.0,2:53 PM,,10.0,NNW,11.5,330,Boise,Idaho,83701
15,Clear,2016-06-06 21:53:00,46.9,,-,21,N/A,29.70,91.9,3:53 PM,,10.0,Variable,5.8,0,Boise,Idaho,83701
16,Clear,2016-06-06 22:53:00,48.0,,-,22,N/A,29.68,91.9,4:53 PM,,10.0,West,9.2,280,Boise,Idaho,83701
17,Clear,2016-06-06 23:53:00,46.9,,-,20,N/A,29.65,93.9,5:53 PM,,10.0,NW,4.6,320,Boise,Idaho,83701
18,Clear,2016-06-07 00:53:00,46.9,,-,20,N/A,29.64,93.9,6:53 PM,,10.0,Variable,3.5,0,Boise,Idaho,83701
19,Clear,2016-06-07 01:53:00,45.0,,-,20,N/A,29.65,91.0,7:53 PM,,10.0,ENE,15.0,60,Boise,Idaho,83701
20,Clear,2016-06-07 02:53:00,42.1,,-,21,N/A,29.65,87.1,8:53 PM,,10.0,NE,15.0,50,Boise,Idaho,83701
